SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,IDADE_EST_MED,ELEITORES,FEMININO,MASCULINO,NR_TURNO,ALVARO FERNANDES DIAS,BENEVENUTO DACIOLO FONSECA DOS SANTOS,CIRO FERREIRA GOMES,FERNANDO HADDAD,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,GUILHERME CASTRO BOULOS,HENRIQUE DE CAMPOS MEIRELLES,JAIR MESSIAS BOLSONARO,JOÃO DIONISIO FILGUEIRA BARRETO AMOEDO,JOÃO VICENTE FONTELLA GOULART,JOSE MARIA EYMAEL,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,VERA LUCIA PEREIRA DA SILVA SALGADO,VOTO ANULADO E APURADO EM SEPARADO,VOTO BRANCO,VOTO NULO
MG,54097,URUCÂNIA,339,44.228206616366805,8615,4377,4215,1,19,92,498,2669,376,24,49,1868,124,4,1,29,4,NA,228,616
MG,54097,URUCÂNIA,339,44.228206616366805,8615,4377,4215,2,NA,NA,NA,3186,NA,NA,NA,2226,NA,NA,NA,NA,NA,NA,184,939
MG,54119,VARGEM BONITA,220,46.11072813442482,2321,1078,1240,1,1,2,130,481,79,1,11,769,72,NA,1,7,NA,NA,39,78
MG,54119,VARGEM BONITA,220,46.11072813442482,2321,1078,1240,2,NA,NA,NA,573,NA,NA,NA,855,NA,NA,NA,NA,NA,NA,52,140
MG,54135,VARGINHA,281,44.42051993840169,98704,51316,47315,1,425,655,7198,10454,3449,613,769,44352,3654,19,49,810,29,NA,2858,5003
MG,54135,VARGINHA,281,44.42051993840169,98704,51316,47315,2,NA,NA,NA,18711,NA,NA,NA,51221,NA,NA,NA,NA,NA,NA,2311,7527
MG,54151,VÁRZEA DA PALMA,310,43.199300569217606,26880,13559,13304,1,69,80,1079,5690,796,66,209,7710,559,4,6,134,9,NA,607,2038
MG,54151,VÁRZEA DA PALMA,310,43.199300569217606,26880,13559,13304,2,NA,NA,NA,7023,NA,NA,NA,8610,NA,NA,NA,NA,NA,NA,429,2528
MG,54178,VARZELÂNDIA,255,43.416587407266505,15772,7804,7953,1,14,34,593,6816,394,17,41,1799,37,NA,3,20,2,NA,172,463
MG,54178,VARZELÂNDIA,255,43.416587407266505,15772,7804,7953,2,NA,NA,NA,6777,NA,NA,NA,2285,NA,NA,NA,NA,NA,NA,175,993
MG,54194,VAZANTE,295,43.94093238955333,16389,8195,8185,1,47,65,828,3433,461,36,99,5219,904,1,3,50,2,NA,276,956
MG,54194,VAZANTE,295,43.94093238955333,16389,8195,8185,2,NA,NA,NA,4334,NA,NA,NA,5921,NA,NA,NA,NA,NA,NA,219,1383
MG,54216,WENCESLAU BRAZ,134,45.041984732824424,2882,1378,1504,1,3,13,169,317,206,8,22,1266,58,NA,NA,23,2,NA,46,133
MG,54216,WENCESLAU BRAZ,134,45.041984732824424,2882,1378,1504,2,NA,NA,NA,516,NA,NA,NA,1458,NA,NA,NA,NA,NA,NA,42,196
MG,54232,VERÍSSIMO,347,45.59754335260116,2768,1297,1471,1,9,4,128,689,133,16,22,804,80,3,1,6,1,NA,51,80
MG,54232,VERÍSSIMO,347,45.59754335260116,2768,1297,1471,2,NA,NA,NA,868,NA,NA,NA,919,NA,NA,NA,NA,NA,NA,29,175
MG,54259,VESPASIANO,311,41.44708942528169,81120,42841,38243,1,190,1319,6597,14174,2129,272,1022,30326,1351,13,42,964,20,NA,2778,4367
MG,54259,VESPASIANO,311,41.44708942528169,81120,42841,38243,2,NA,NA,NA,21739,NA,NA,NA,34281,NA,NA,NA,NA,NA,NA,2000,6695
MG,54275,VIÇOSA,282,44.7773266598999,57142,30317,26737,1,176,406,7848,13985,1449,253,302,13608,1617,15,13,280,25,NA,1632,3118
MG,54275,VIÇOSA,282,44.7773266598999,57142,30317,26737,2,NA,NA,NA,22851,NA,NA,NA,15900,NA,NA,NA,NA,NA,NA,1234,4887
MG,54291,VIEIRAS,187,44.619714202391364,3429,1667,1762,1,2,45,197,1356,123,7,10,974,43,2,1,58,2,NA,33,159
MG,54291,VIEIRAS,187,44.619714202391364,3429,1667,1762,2,NA,NA,NA,1484,NA,NA,NA,1082,NA,NA,NA,NA,NA,NA,33,260
MG,54313,MATHIAS LOBATO,119,41.95666666666666,3000,1519,1477,1,1,15,78,923,77,1,18,814,47,1,NA,9,NA,NA,32,82
MG,54313,MATHIAS LOBATO,119,41.95666666666666,3000,1519,1477,2,NA,NA,NA,937,NA,NA,NA,837,NA,NA,NA,NA,NA,NA,28,193
MG,54330,VIRGEM DA LAPA,15,46.38773501328871,10160,5343,4798,1,46,40,323,3621,299,7,13,1541,32,NA,3,16,3,NA,130,465
MG,54330,VIRGEM DA LAPA,15,46.38773501328871,10160,5343,4798,2,NA,NA,NA,3540,NA,NA,NA,1802,NA,NA,NA,NA,NA,NA,128,803
MG,54356,VIRGÍNIA,137,46.22220704725485,7323,3622,3689,1,31,12,334,1343,981,23,66,2148,185,4,NA,50,2,NA,238,318
MG,54356,VIRGÍNIA,137,46.22220704725485,7323,3622,3689,2,NA,NA,NA,2020,NA,NA,NA,2837,NA,NA,NA,NA,NA,NA,186,594
MG,54372,VIRGINÓPOLIS,283,44.04620274719037,8809,4497,4311,1,22,45,506,2412,287,29,47,1646,240,4,4,36,3,NA,208,646
MG,54372,VIRGINÓPOLIS,283,44.04620274719037,8809,4497,4311,2,NA,NA,NA,2821,NA,NA,NA,2084,NA,NA,NA,NA,NA,NA,192,950
MG,54399,VIRGOLÂNDIA,247,45.42913938260056,4276,2184,2086,1,8,6,116,1760,106,1,41,729,85,NA,2,16,NA,NA,65,200
MG,54399,VIRGOLÂNDIA,247,45.42913938260056,4276,2184,2086,2,NA,NA,NA,1775,NA,NA,NA,851,NA,NA,NA,NA,NA,NA,38,356
MG,54410,VISCONDE DO RIO BRANCO,284,45.287318142562945,30106,15707,14368,1,65,138,2792,6409,911,75,122,9956,757,7,8,143,12,NA,829,1737
MG,54410,VISCONDE DO RIO BRANCO,284,45.287318142562945,30106,15707,14368,2,NA,NA,NA,9396,NA,NA,NA,11264,NA,NA,NA,NA,NA,NA,675,2633
MG,54437,VOLTA GRANDE,7,46.18869982547993,4585,2308,2274,1,5,34,208,1504,126,2,20,990,73,1,1,24,1,NA,72,164
MG,54437,VOLTA GRANDE,7,46.18869982547993,4585,2308,2274,2,NA,NA,NA,1662,NA,NA,NA,1098,NA,NA,NA,NA,NA,NA,70,232
MG,54453,ITAÚ DE MINAS,293,46.005973239885314,12556,6361,6184,1,19,74,1331,1348,488,47,48,4568,492,1,10,64,2,NA,330,806
MG,54453,ITAÚ DE MINAS,293,46.005973239885314,12556,6361,6184,2,NA,NA,NA,2663,NA,NA,NA,5488,NA,NA,NA,NA,NA,NA,265,1103
MS,55000,NOVA ALVORADA DO SUL,11,40.95090267137432,15013,7392,7621,1,79,84,587,3519,726,28,109,4724,67,2,2,41,2,NA,191,398
MS,55000,NOVA ALVORADA DO SUL,11,40.95090267137432,15013,7392,7621,2,NA,NA,NA,4105,NA,NA,NA,5360,NA,NA,NA,NA,NA,NA,160,586
MS,55018,ALCINÓPOLIS,38,43.12767780634105,3502,1661,1841,1,37,11,163,862,276,4,39,1025,90,NA,NA,8,NA,NA,29,70
MS,55018,ALCINÓPOLIS,38,43.12767780634105,3502,1661,1841,2,NA,NA,NA,1059,NA,NA,NA,1194,NA,NA,NA,NA,NA,NA,47,139
MS,55026,LAGUNA CARAPÃ,43,43.014406779661016,4721,2350,2371,1,39,47,175,1170,177,3,56,1966,37,1,NA,11,1,NA,31,77
MS,55026,LAGUNA CARAPÃ,43,43.014406779661016,4721,2350,2371,2,NA,NA,NA,1342,NA,NA,NA,2129,NA,NA,NA,NA,NA,NA,25,146
MS,55034,JAPORÃ,33,41.482142857142854,5600,2848,2752,1,25,14,136,2458,290,8,24,1074,70,1,NA,11,NA,NA,44,148
MS,55034,JAPORÃ,33,41.482142857142854,5600,2848,2752,2,NA,NA,NA,2559,NA,NA,NA,1184,NA,NA,NA,NA,NA,NA,30,242
MS,55042,NOVO HORIZONTE DO SUL,27,42.99845995893224,3897,1904,1993,1,31,17,359,1002,212,1,27,1035,19,1,NA,2,NA,NA,51,134
MS,55042,NOVO HORIZONTE DO SUL,27,42.99845995893224,3897,1904,1993,2,NA,NA,NA,1253,NA,NA,NA,1312,NA,NA,NA,NA,NA,NA,46,178
MS,55050,PARAÍSO DAS ÁGUAS,48,42.610337439742906,3734,1741,1993,1,57,14,71,466,177,7,88,1599,42,NA,6,7,NA,NA,46,83
MS,55050,PARAÍSO DAS ÁGUAS,48,42.610337439742906,3734,1741,1993,2,NA,NA,NA,567,NA,NA,NA,1731,NA,NA,NA,NA,NA,NA,37,126
MS,55069,FIGUEIRÃO,14,44.40922682614267,2342,1089,1253,1,21,3,110,458,314,4,27,727,20,NA,NA,8,NA,NA,25,60
MS,55069,FIGUEIRÃO,14,44.40922682614267,2342,1089,1253,2,NA,NA,NA,670,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,31,86
MS,90034,ÁGUA CLARA,23,40.16012396694215,11616,5564,6052,1,61,53,395,2046,640,18,100,3756,86,1,1,32,2,NA,153,215
MS,90034,ÁGUA CLARA,23,40.16012396694215,11616,5564,6052,2,NA,NA,NA,2501,NA,NA,NA,4269,NA,NA,NA,NA,NA,NA,122,388
MS,90115,AMAMBAI,1,43.23287073750991,25222,13300,11922,1,155,73,875,6619,1126,34,107,9126,127,2,2,69,1,NA,292,434
MS,90115,AMAMBAI,1,43.23287073750991,25222,13300,11922,2,NA,NA,NA,7354,NA,NA,NA,9916,NA,NA,NA,NA,NA,NA,224,1056
MS,90131,ANASTÁCIO,49,44.22217948013409,18198,9275,8923,1,88,162,927,4078,773,31,102,6425,53,5,5,81,6,NA,199,347
MS,90131,ANASTÁCIO,49,44.22217948013409,18198,9275,8923,2,NA,NA,NA,4920,NA,NA,NA,7024,NA,NA,NA,NA,NA,NA,200,727
MS,90158,ANAURILÂNDIA,6,44.14267515923567,6280,3061,3219,1,47,31,324,1468,478,11,45,1746,46,NA,NA,18,NA,NA,51,159
MS,90158,ANAURILÂNDIA,6,44.14267515923567,6280,3061,3219,2,NA,NA,NA,1849,NA,NA,NA,2046,NA,NA,NA,NA,NA,NA,45,309
MS,90174,ANTÔNIO JOÃO,52,43.35965817003094,6787,3520,3267,1,29,21,363,1821,366,12,59,2308,96,1,1,22,1,NA,47,118
MS,90174,ANTÔNIO JOÃO,52,43.35965817003094,6787,3520,3267,2,NA,NA,NA,2060,NA,NA,NA,2607,NA,NA,NA,NA,NA,NA,71,317
MS,90190,APARECIDA DO TABOADO,24,43.680408430708745,18314,9403,8911,1,84,57,864,2398,931,16,167,6854,308,5,1,71,1,NA,365,679
MS,90190,APARECIDA DO TABOADO,24,43.680408430708745,18314,9403,8911,2,NA,NA,NA,3420,NA,NA,NA,8005,NA,NA,NA,NA,NA,NA,235,1003
MS,90212,AQUIDAUANA,10,45.06248892563936,33863,17315,16548,1,145,305,1661,7864,1719,86,252,11155,220,4,9,266,13,NA,393,578
MS,90212,AQUIDAUANA,10,45.06248892563936,33863,17315,16548,2,NA,NA,NA,9719,NA,NA,NA,12369,NA,NA,NA,NA,NA,NA,351,1221
MS,90298,BANDEIRANTES,34,44.28978825136612,5856,2818,3038,1,97,28,276,1453,309,12,85,2027,46,NA,2,34,NA,NA,73,147
MS,90298,BANDEIRANTES,34,44.28978825136612,5856,2818,3038,2,NA,NA,NA,1813,NA,NA,NA,2269,NA,NA,NA,NA,NA,NA,60,265
MS,90379,BATAGUASSU,6,42.50402431474081,17767,8941,8826,1,70,122,656,3242,1192,37,114,6221,165,1,NA,64,7,NA,280,521
MS,90379,BATAGUASSU,6,42.50402431474081,17767,8941,8826,2,NA,NA,NA,4145,NA,NA,NA,7059,NA,NA,NA,NA,NA,NA,215,806
MS,90395,BATAYPORÃ,5,43.998478286316285,8544,4332,4212,1,118,46,396,1912,526,9,52,2565,136,1,NA,14,NA,NA,141,329
MS,90395,BATAYPORÃ,5,43.998478286316285,8544,4332,4212,2,NA,NA,NA,2445,NA,NA,NA,3073,NA,NA,NA,NA,NA,NA,95,465
MS,90417,BELA VISTA,17,43.94086582744857,16287,8130,8157,1,63,51,550,3640,870,36,138,5700,125,2,1,63,1,NA,181,305
MS,90417,BELA VISTA,17,43.94086582744857,16287,8130,8157,2,NA,NA,NA,4394,NA,NA,NA,6188,NA,NA,NA,NA,NA,NA,154,562
MS,90433,BONITO,30,42.30232558139535,16684,8518,8166,1,60,124,917,3433,776,34,122,6479,231,1,NA,65,7,NA,208,342
MS,90433,BONITO,30,42.30232558139535,16684,8518,8166,2,NA,NA,NA,4507,NA,NA,NA,7096,NA,NA,NA,NA,NA,NA,170,630
MS,90450,BRASILÂNDIA,41,43.11509162034177,9714,4774,4940,1,29,29,379,1403,695,16,161,3352,95,2,NA,40,4,NA,129,273
MS,90450,BRASILÂNDIA,41,43.11509162034177,9714,4774,4940,2,NA,NA,NA,1981,NA,NA,NA,3719,NA,NA,NA,NA,NA,NA,93,423
MS,90492,CAMAPUÃ,14,44.356550432533666,11215,5466,5749,1,62,54,323,2734,500,23,145,4087,60,NA,1,52,6,NA,137,233
MS,90492,CAMAPUÃ,14,44.356550432533666,11215,5466,5749,2,NA,NA,NA,2943,NA,NA,NA,4462,NA,NA,NA,NA,NA,NA,106,440
MS,90514,CAMPO GRANDE,8,41.75888965971148,112436,60758,51678,1,857,1111,10086,14590,4882,513,1240,55925,3037,23,25,1099,44,NA,2020,3226
MS,90514,CAMPO GRANDE,8,41.75888965971148,112436,60758,51678,2,NA,NA,NA,26185,NA,NA,NA,63943,NA,NA,NA,NA,NA,NA,2101,5529
MS,90514,CAMPO GRANDE,35,41.66084982884358,107507,58199,49308,1,932,1381,8800,13982,5188,495,1295,52914,2026,33,20,1213,53,NA,2322,3569
MS,90514,CAMPO GRANDE,35,41.66084982884358,107507,58199,49308,2,NA,NA,NA,24818,NA,NA,NA,60601,NA,NA,NA,NA,NA,NA,2208,5707
MS,90514,CAMPO GRANDE,36,43.809358129605684,97435,53160,44275,1,824,647,9087,8102,3741,383,981,54633,3221,20,25,842,36,NA,1206,2174
MS,90514,CAMPO GRANDE,36,43.809358129605684,97435,53160,44275,2,NA,NA,NA,17883,NA,NA,NA,61846,NA,NA,NA,NA,NA,NA,1679,3978
MS,90514,CAMPO GRANDE,44,41.7627007461725,85370,46515,38855,1,683,1237,6540,12369,4014,410,1040,41331,1436,16,16,921,35,NA,1978,2933
MS,90514,CAMPO GRANDE,44,41.7627007461725,85370,46515,38855,2,NA,NA,NA,20526,NA,NA,NA,47296,NA,NA,NA,NA,NA,NA,1716,4713
MS,90514,CAMPO GRANDE,53,40.898689669534015,124856,67997,56859,1,1055,1723,9921,19761,6030,641,1682,56862,2040,22,30,1301,78,NA,3006,4532
MS,90514,CAMPO GRANDE,53,40.898689669534015,124856,67997,56859,2,NA,NA,NA,32526,NA,NA,NA,65715,NA,NA,NA,NA,NA,NA,2502,7052
MS,90514,CAMPO GRANDE,54,42.26039298091549,63770,34358,29412,1,521,670,5068,7695,2843,303,695,33525,1312,13,13,660,22,NA,1280,1841
MS,90514,CAMPO GRANDE,54,42.26039298091549,63770,34358,29412,2,NA,NA,NA,14001,NA,NA,NA,37769,NA,NA,NA,NA,NA,NA,1211,3068
MS,90530,CARACOL,17,43.25690302628672,4527,2185,2342,1,16,15,99,1016,343,4,35,1689,17,1,1,15,NA,NA,32,83
MS,90530,CARACOL,17,43.25690302628672,4527,2185,2342,2,NA,NA,NA,1191,NA,NA,NA,1770,NA,NA,NA,NA,NA,NA,34,138
MS,90557,CAARAPÓ,28,41.65430223441788,20409,10433,9976,1,97,177,814,4372,697,53,160,8323,128,1,2,82,7,NA,272,564
MS,90557,CAARAPÓ,28,41.65430223441788,20409,10433,9976,2,NA,NA,NA,4961,NA,NA,NA,9178,NA,NA,NA,NA,NA,NA,217,974
MS,90573,CASSILÂNDIA,3,46.76983789690972,16471,8428,8043,1,78,65,743,1715,1427,32,112,6132,271,8,3,74,3,NA,256,613
MS,90573,CASSILÂNDIA,3,46.76983789690972,16471,8428,8043,2,NA,NA,NA,2869,NA,NA,NA,7125,NA,NA,NA,NA,NA,NA,239,978
MS,90611,CORGUINHO,40,45.71463681048607,3662,1734,1928,1,67,19,278,876,169,7,38,1211,13,NA,NA,19,1,NA,41,65
MS,90611,CORGUINHO,40,45.71463681048607,3662,1734,1928,2,NA,NA,NA,1025,NA,NA,NA,1364,NA,NA,NA,NA,NA,NA,44,141
MS,90638,CORUMBÁ,7,42.761295232823635,43361,22493,20868,1,150,330,2431,9286,1976,245,630,15444,338,8,8,533,29,NA,708,655
MS,90638,CORUMBÁ,7,42.761295232823635,43361,22493,20868,2,NA,NA,NA,12582,NA,NA,NA,16974,NA,NA,NA,NA,NA,NA,548,1507
MS,90638,CORUMBÁ,50,43.89630314945453,25941,13311,12630,1,100,164,1613,5290,1170,135,364,9109,187,8,3,317,15,NA,399,422
MS,90638,CORUMBÁ,50,43.89630314945453,25941,13311,12630,2,NA,NA,NA,7431,NA,NA,NA,10133,NA,NA,NA,NA,NA,NA,308,849
MS,90654,COXIM,12,44.336755321257286,25232,12767,12465,1,109,98,1149,5112,864,74,375,9052,181,3,2,104,2,NA,368,623
MS,90654,COXIM,12,44.336755321257286,25232,12767,12465,2,NA,NA,NA,6376,NA,NA,NA,9704,NA,NA,NA,NA,NA,NA,261,955
MS,90735,DOURADOS,18,42.65539853959402,84635,45164,39471,1,588,681,5934,11873,3808,406,687,35925,1215,11,14,646,23,NA,1707,2624
MS,90735,DOURADOS,18,42.65539853959402,84635,45164,39471,2,NA,NA,NA,18869,NA,NA,NA,41673,NA,NA,NA,NA,NA,NA,1441,4167
MS,90735,DOURADOS,43,43.153326084532175,71738,38005,33733,1,463,480,4889,11521,2732,326,420,30604,1297,10,19,487,22,NA,1048,1864
MS,90735,DOURADOS,43,43.153326084532175,71738,38005,33733,2,NA,NA,NA,16946,NA,NA,NA,35080,NA,NA,NA,NA,NA,NA,984,3225
MS,90751,FÁTIMA DO SUL,4,45.06448241947381,16269,8580,7689,1,76,67,1102,3222,818,28,93,5928,430,2,4,63,5,NA,266,538
MS,90751,FÁTIMA DO SUL,4,45.06448241947381,16269,8580,7689,2,NA,NA,NA,4458,NA,NA,NA,7087,NA,NA,NA,NA,NA,NA,207,793
MS,90794,GLÓRIA DE DOURADOS,39,45.23497124934658,7652,3963,3689,1,34,24,581,1711,349,15,35,2622,96,2,2,21,1,NA,112,290
MS,90794,GLÓRIA DE DOURADOS,39,45.23497124934658,7652,3963,3689,2,NA,NA,NA,2186,NA,NA,NA,3072,NA,NA,NA,NA,NA,NA,99,396
MS,90816,GUIA LOPES DA LAGUNA,22,45.426140140938706,7521,3847,3674,1,30,51,386,1600,377,7,84,2514,82,2,NA,20,1,NA,109,240
MS,90816,GUIA LOPES DA LAGUNA,22,45.426140140938706,7521,3847,3674,2,NA,NA,NA,1914,NA,NA,NA,2916,NA,NA,NA,NA,NA,NA,91,370
MS,90859,IGUATEMI,25,43.39673500379651,10536,5374,5162,1,86,38,290,2053,534,16,63,3768,88,1,1,25,4,NA,108,258
MS,90859,IGUATEMI,25,43.39673500379651,10536,5374,5162,2,NA,NA,NA,2346,NA,NA,NA,4247,NA,NA,NA,NA,NA,NA,100,432
MS,90875,INOCÊNCIA,23,43.489162182936205,6505,3085,3420,1,38,14,255,979,585,7,58,2125,103,1,NA,16,NA,NA,80,174
MS,90875,INOCÊNCIA,23,43.489162182936205,6505,3085,3420,2,NA,NA,NA,1209,NA,NA,NA,2467,NA,NA,NA,NA,NA,NA,65,348
MS,90891,ITAPORÃ,43,45.17611290443661,13321,6734,6587,1,68,69,646,2366,774,30,69,5662,227,4,2,17,4,NA,195,430
MS,90891,ITAPORÃ,43,45.17611290443661,13321,6734,6587,2,NA,NA,NA,3025,NA,NA,NA,6496,NA,NA,NA,NA,NA,NA,171,731
MS,90930,IVINHEMA,27,43.191818945599664,19044,9627,9417,1,180,55,911,3558,958,39,166,7650,238,1,4,63,5,NA,360,694
MS,90930,IVINHEMA,27,43.191818945599664,19044,9627,9417,2,NA,NA,NA,4756,NA,NA,NA,8712,NA,NA,NA,NA,NA,NA,275,927
MS,90972,JARAGUARI,34,46.73064113238968,4804,2271,2533,1,38,12,307,1071,280,4,43,1711,24,NA,3,21,NA,NA,67,120
MS,90972,JARAGUARI,34,46.73064113238968,4804,2271,2533,2,NA,NA,NA,1379,NA,NA,NA,1907,NA,NA,NA,NA,NA,NA,58,225
MS,90999,JARDIM,22,44.48362319635705,18227,9429,8798,1,46,114,766,3275,754,34,122,7282,132,2,5,59,2,NA,197,365
MS,90999,JARDIM,22,44.48362319635705,18227,9429,8798,2,NA,NA,NA,3973,NA,NA,NA,7847,NA,NA,NA,NA,NA,NA,185,637
MS,91014,JATEÍ,4,42.898092500653256,3827,1891,1936,1,48,18,189,1049,287,3,39,1193,29,NA,1,12,1,NA,45,90
MS,91014,JATEÍ,4,42.898092500653256,3827,1891,1936,2,NA,NA,NA,1204,NA,NA,NA,1324,NA,NA,NA,NA,NA,NA,41,146
MS,91030,LADÁRIO,50,41.54737391823336,13404,6777,6627,1,42,107,766,2844,566,47,168,4626,58,NA,7,110,7,NA,173,213
MS,91030,LADÁRIO,50,41.54737391823336,13404,6777,6627,2,NA,NA,NA,3732,NA,NA,NA,5073,NA,NA,NA,NA,NA,NA,141,485
MS,91073,MARACAJU,16,41.78564139941691,27441,13816,13625,1,148,181,867,5249,960,60,159,12360,374,6,5,77,5,NA,374,579
MS,91073,MARACAJU,16,41.78564139941691,27441,13816,13625,2,NA,NA,NA,6414,NA,NA,NA,13404,NA,NA,NA,NA,NA,NA,299,986
MS,91111,MIRANDA,15,42.6735524256651,19171,9585,9586,1,49,75,660,6500,1120,33,125,5074,94,3,2,92,3,NA,210,351
MS,91111,MIRANDA,15,42.6735524256651,19171,9585,9586,2,NA,NA,NA,7117,NA,NA,NA,5626,NA,NA,NA,NA,NA,NA,171,680
MS,91138,NAVIRAÍ,2,42.48549761983837,36133,18757,17376,1,403,200,1507,5061,2005,89,295,14435,537,6,2,171,4,NA,686,1187
MS,91138,NAVIRAÍ,2,42.48549761983837,36133,18757,17376,2,NA,NA,NA,7332,NA,NA,NA,16460,NA,NA,NA,NA,NA,NA,515,1785
MS,91154,NIOAQUE,45,43.42061520825373,10469,5025,5444,1,36,47,302,3062,535,42,50,3338,31,2,1,54,3,NA,110,165
MS,91154,NIOAQUE,45,43.42061520825373,10469,5025,5444,2,NA,NA,NA,3332,NA,NA,NA,3597,NA,NA,NA,NA,NA,NA,108,335
MS,91235,NOVA ANDRADINA,5,43.40512669416618,33942,17522,16420,1,234,147,1734,6511,1407,50,262,12270,501,2,3,115,6,NA,579,876
MS,91235,NOVA ANDRADINA,5,43.40512669416618,33942,17522,16420,2,NA,NA,NA,8304,NA,NA,NA,14015,NA,NA,NA,NA,NA,NA,430,1356
MS,91251,PARANAÍBA,13,45.532917194967325,30760,15913,14847,1,163,114,1897,4940,1872,83,258,10835,355,NA,5,128,15,NA,643,1169
MS,91251,PARANAÍBA,13,45.532917194967325,30760,15913,14847,2,NA,NA,NA,7376,NA,NA,NA,12781,NA,NA,NA,NA,NA,NA,522,1662
MS,91278,PEDRO GOMES,26,46.11690046760187,5988,2904,3084,1,70,19,284,1453,391,7,86,1791,21,NA,NA,10,NA,NA,67,124
MS,91278,PEDRO GOMES,26,46.11690046760187,5988,2904,3084,2,NA,NA,NA,1807,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,54,233
MS,91316,PONTA PORÃ,19,43.254161098286964,24694,13174,11520,1,90,105,1245,3220,1733,54,213,10776,200,5,7,110,11,NA,501,366
MS,91316,PONTA PORÃ,19,43.254161098286964,24694,13174,11520,2,NA,NA,NA,4687,NA,NA,NA,12142,NA,NA,NA,NA,NA,NA,382,974
MS,91316,PONTA PORÃ,52,42.44446168968907,38658,20432,18226,1,170,188,1784,6798,2632,127,369,15191,309,12,3,204,22,NA,723,724
MS,91316,PONTA PORÃ,52,42.44446168968907,38658,20432,18226,2,NA,NA,NA,9219,NA,NA,NA,17354,NA,NA,NA,NA,NA,NA,545,1552
MS,91375,PORTO MURTINHO,20,41.47488584474886,8322,3985,4337,1,11,20,288,1709,638,15,54,2593,22,1,3,20,NA,NA,71,90
MS,91375,PORTO MURTINHO,20,41.47488584474886,8322,3985,4337,2,NA,NA,NA,1957,NA,NA,NA,2727,NA,NA,NA,NA,NA,NA,77,223
MS,91413,RIBAS DO RIO PARDO,32,40.986675967910706,14335,7037,7298,1,88,50,547,2857,836,81,126,4531,122,2,3,84,5,NA,256,343
MS,91413,RIBAS DO RIO PARDO,32,40.986675967910706,14335,7037,7298,2,NA,NA,NA,3588,NA,NA,NA,5264,NA,NA,NA,NA,NA,NA,204,566
MS,91430,RIO BRILHANTE,11,41.12158720050943,25126,12604,12522,1,147,279,1037,5734,1142,43,218,9243,218,3,1,99,2,NA,358,704
MS,91430,RIO BRILHANTE,11,41.12158720050943,25126,12604,12522,2,NA,NA,NA,7047,NA,NA,NA,10583,NA,NA,NA,NA,NA,NA,292,1108
MS,91456,RIO NEGRO,40,46.42547770700637,3925,1906,2019,1,28,10,170,844,275,6,42,1371,15,2,NA,23,1,NA,50,110
MS,91456,RIO NEGRO,40,46.42547770700637,3925,1906,2019,2,NA,NA,NA,1063,NA,NA,NA,1487,NA,NA,NA,NA,NA,NA,54,178
MS,91472,RIO VERDE DE MATO GROSSO,21,44.65325711059355,14170,7191,6979,1,60,82,389,3080,609,14,151,5264,44,3,NA,55,4,NA,163,342
MS,91472,RIO VERDE DE MATO GROSSO,21,44.65325711059355,14170,7191,6979,2,NA,NA,NA,3514,NA,NA,NA,5675,NA,NA,NA,NA,NA,NA,113,536
MS,91499,ROCHEDO,34,44.31270116365437,4039,1972,2067,1,24,11,241,599,354,8,72,1653,38,1,NA,17,NA,NA,63,104
MS,91499,ROCHEDO,34,44.31270116365437,4039,1972,2067,2,NA,NA,NA,922,NA,NA,NA,1785,NA,NA,NA,NA,NA,NA,57,212
MS,91570,SIDROLÂNDIA,31,41.820064935064934,30804,15551,15253,1,163,225,1333,8061,1231,83,261,10749,218,3,8,135,2,NA,511,661
MS,91570,SIDROLÂNDIA,31,41.820064935064934,30804,15551,15253,2,NA,NA,NA,9242,NA,NA,NA,12110,NA,NA,NA,NA,NA,NA,360,1252
MS,91596,TERENOS,54,44.29553726855515,12638,6143,6495,1,109,111,634,3196,917,46,168,4341,78,3,NA,58,9,NA,172,311
MS,91596,TERENOS,54,44.29553726855515,12638,6143,6495,2,NA,NA,NA,3956,NA,NA,NA,5007,NA,NA,NA,NA,NA,NA,144,609
MS,91650,TRÊS LAGOAS,9,43.65940656565657,31681,16399,15282,1,158,242,2080,3997,809,102,202,13185,474,3,2,200,13,NA,543,1072
MS,91650,TRÊS LAGOAS,9,43.65940656565657,31681,16399,15282,2,NA,NA,NA,6395,NA,NA,NA,14874,NA,NA,NA,NA,NA,NA,392,1372
MS,91650,TRÊS LAGOAS,51,42.66768576942258,46119,24376,21742,1,223,365,2656,7063,1382,134,329,17683,621,9,10,308,28,NA,900,1784
MS,91650,TRÊS LAGOAS,51,42.66768576942258,46119,24376,21742,2,NA,NA,NA,10549,NA,NA,NA,20093,NA,NA,NA,NA,NA,NA,661,2259
MS,91693,ANGÉLICA,27,42.21846302561624,8276,4075,4201,1,49,42,604,2056,428,16,45,2542,77,1,1,31,NA,NA,105,284
MS,91693,ANGÉLICA,27,42.21846302561624,8276,4075,4201,2,NA,NA,NA,2585,NA,NA,NA,3038,NA,NA,NA,NA,NA,NA,98,434
