SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,IDADE_EST_MED,ELEITORES,FEMININO,MASCULINO,NR_TURNO,ALVARO FERNANDES DIAS,BENEVENUTO DACIOLO FONSECA DOS SANTOS,CIRO FERREIRA GOMES,FERNANDO HADDAD,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,GUILHERME CASTRO BOULOS,HENRIQUE DE CAMPOS MEIRELLES,JAIR MESSIAS BOLSONARO,JOÃO DIONISIO FILGUEIRA BARRETO AMOEDO,JOÃO VICENTE FONTELLA GOULART,JOSE MARIA EYMAEL,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,VERA LUCIA PEREIRA DA SILVA SALGADO,VOTO BRANCO,VOTO NULO
BA,34290,CANDEIAS,127,41.58780143663417,62371,32917,29445,1,83,2232,3274,33128,808,144,192,6178,100,5,3,365,10,1067,3812
SP,70270,SANTA CRUZ DAS PALMEIRAS,39,42.25033505648095,20892,10429,10463,2,0,0,0,4002,0,0,0,11123,0,0,0,0,0,465,1745
SP,68659,ESPÍRITO SANTO DO PINHAL,91,45.97581595381171,33949,17510,16338,2,0,0,0,4926,0,0,0,16536,0,0,0,0,0,866,2404
BA,33294,ANGUERA,194,42.82480181200453,8831,4507,4323,2,0,0,0,5502,0,0,0,883,0,0,0,0,0,65,284
GO,93580,CAMPO LIMPO DE GOIÁS,144,41.55150640447411,5543,2810,2733,2,0,0,0,1259,0,0,0,2772,0,0,0,0,0,63,217
SP,61530,APIAÍ,10,43.75885759152027,20378,10249,10127,1,79,80,651,3587,3060,51,129,5405,244,8,6,76,3,469,789
MG,40215,AIMORÉS,5,45.88806316767302,19377,10105,9257,2,0,0,0,4715,0,0,0,7712,0,0,0,0,0,276,1211
PI,10278,BARRO DURO,74,43.144640234948604,5448,2930,2518,1,10,18,465,2760,80,5,24,888,35,0,1,21,0,62,224
MG,45713,GUARDA-MOR,295,44.23550538737814,5847,2802,3043,1,15,22,179,1254,354,10,32,1897,130,1,0,12,9,108,223
AP,6092,OIAPOQUE,4,38.35399284862932,19298,9618,9680,1,17,161,816,7070,350,84,86,3620,48,4,8,167,10,185,542
MG,44571,DONA EUSÉBIA,79,44.10300990839409,5349,2679,2668,2,0,0,0,2038,0,0,0,1900,0,0,0,0,0,69,395
MT,90360,NOVA MONTE VERDE,50,43.115916652074944,5714,2664,3049,2,0,0,0,1141,0,0,0,2644,0,0,0,0,0,47,110
ES,56146,BREJETUBA,10,42.3330247865885,9724,4629,5092,1,70,61,437,2216,541,23,59,2634,86,3,1,62,4,231,402
GO,92924,CHAPADÃO DO CÉU,96,38.01810699588477,7290,3485,3805,1,91,70,190,1280,135,13,49,3394,76,0,0,29,1,116,255
SC,80098,ÁGUAS DE CHAPECÓ,70,45.24335078534031,4776,2356,2420,2,0,0,0,2061,0,0,0,1559,0,0,0,0,0,65,194
SC,80764,NOVO HORIZONTE,49,45.005038937242325,2183,1041,1142,1,24,1,41,788,92,7,19,860,23,1,0,1,0,30,61
BA,35378,IAÇU,193,45.23323219057108,22082,11396,10681,2,0,0,0,11236,0,0,0,2169,0,0,0,0,0,152,763
RJ,58831,RESENDE,198,44.76502797286037,33604,16577,16997,2,0,0,0,5758,0,0,0,16501,0,0,0,0,0,637,1808
SC,80179,ANGELINA,67,44.89544235924933,4849,2280,2569,1,36,3,212,1165,193,16,82,2170,148,1,1,7,0,128,223
CE,15539,SÃO LUÍS DO CURU,23,42.04695847783297,10669,5568,5101,2,0,0,0,6442,0,0,0,1680,0,0,0,0,0,134,391
RS,84867,GUABIJU,75,49.26950867052023,1384,665,719,1,14,1,57,158,59,10,37,761,32,0,0,4,0,40,35
PB,20630,LAGOA,31,42.9920993227991,4431,2241,2190,2,0,0,0,2812,0,0,0,394,0,0,0,0,0,45,156
CE,15458,SANTA QUITÉRIA,54,42.928066732090286,30572,15718,14851,1,21,83,14133,7507,155,41,127,2327,30,1,2,55,5,466,766
MG,42757,CARMÉSIA,113,44.60775473399459,2218,1125,1093,2,0,0,0,674,0,0,0,597,0,0,0,0,0,34,216
PI,10855,FRONTEIRAS,40,42.45788685332412,8680,4490,4190,2,0,0,0,5603,0,0,0,1121,0,0,0,0,0,59,321
PR,74373,ASSAÍ,35,45.423438272622384,12135,6393,5742,2,0,0,0,2373,0,0,0,7092,0,0,0,0,0,192,424
GO,92711,BRAZABRANTES,101,43.27968851395198,3082,1573,1509,1,7,12,128,511,175,10,64,1269,23,1,1,14,0,58,155
SP,61379,AMPARO,8,45.677218216598,54368,28015,26317,1,256,137,3113,3005,4374,201,518,24111,1669,9,42,253,17,1292,2303
PB,22039,SÃO SEBASTIÃO DE LAGOA DE ROÇA,19,42.84997039668443,8445,4420,4025,2,0,0,0,4123,0,0,0,2181,0,0,0,0,0,141,598
RN,16187,VENHA-VER,43,40.445004447079754,3373,1693,1680,2,0,0,0,2217,0,0,0,181,0,0,0,0,0,30,136
RS,88595,SANTO AUGUSTO,107,46.09812659148781,10996,5726,5270,1,41,30,1139,2744,344,27,98,4011,134,2,3,26,2,259,271
SP,66230,JUQUIÁ,223,45.155637619870156,16790,8295,8491,1,50,57,600,1377,1754,16,113,5791,102,2,10,51,6,281,599
RO,574,MIRANTE DA SERRA,28,43.67357394967551,8784,4343,4441,1,28,42,293,1838,346,30,86,3202,108,2,4,19,1,102,236
RS,89400,ROLADOR,52,48.38675312644743,2159,1021,1138,1,7,1,155,712,73,4,68,680,7,0,0,4,1,65,51
GO,93734,GOIÂNIA,127,43.75036484440859,110321,60769,49552,2,0,0,0,18742,0,0,0,62908,0,0,0,0,0,1519,4296
SC,82759,PRESIDENTE GETÚLIO,14,44.35038699690403,12920,6572,6348,1,98,42,392,1100,244,26,97,7658,283,1,2,32,1,216,593
BA,38911,SAPEAÇU,142,41.33045480713874,13896,7485,6411,2,0,0,0,8774,0,0,0,2263,0,0,0,0,0,153,672
GO,92355,ARAGOIÂNIA,56,43.283344134802334,7715,3917,3798,2,0,0,0,2027,0,0,0,3509,0,0,0,0,0,87,275
MG,52299,SÃO GERALDO,284,46.66886919957952,6659,3386,3270,2,0,0,0,2594,0,0,0,1939,0,0,0,0,0,157,624
RJ,58041,BELFORD ROXO,154,44.27808097992514,73476,39594,33799,1,166,1684,5434,8735,811,193,585,31754,344,11,24,666,33,1742,3815
AC,1511,PLÁCIDO DE CASTRO,8,39.788587383299884,11461,5786,5675,1,32,80,527,1463,1113,39,107,5831,18,5,6,168,2,131,389
PI,12220,LAGOA DO SÍTIO,18,42.945770627919046,3854,1934,1920,1,4,5,282,2223,35,3,9,281,8,1,0,6,1,30,306
SC,80012,ABELARDO LUZ,71,43.00558018651582,13083,6538,6545,2,0,0,0,4121,0,0,0,5023,0,0,0,0,0,204,375
MG,42285,JENIPAPO DE MINAS,177,43.44840294840295,5698,2806,2878,1,43,19,203,1915,166,12,18,588,43,1,2,11,0,44,264
PR,77313,PAIÇANDU,154,43.55314824895663,27555,14501,13054,2,0,0,0,7320,0,0,0,12934,0,0,0,0,0,528,1242
SP,68411,PEDREGULHO,155,42.82083640383198,10856,5568,5288,1,40,44,821,2484,848,20,72,3561,242,3,1,26,1,320,616
PR,77038,MIRADOR,100,43.079604333490344,2123,1057,1065,1,45,10,79,739,46,6,19,547,6,1,0,6,0,28,62
MG,51918,SANTA RITA DO SAPUCAÍ,248,44.124491564979664,29994,15434,14505,2,0,0,0,4134,0,0,0,16799,0,0,0,0,0,802,2299
SP,66311,LAVÍNIA,146,46.435634105564844,4187,2170,2016,2,0,0,0,993,0,0,0,1728,0,0,0,0,0,98,263
PE,25755,SÃO VICENTE FÉRRER,90,40.25009221689413,13555,7079,6476,1,14,93,931,5994,115,25,66,1979,64,1,1,50,6,246,1101
AM,2054,ATALAIA DO NORTE,42,38.45636822194199,7930,3826,4102,1,4,35,523,3794,66,36,32,725,1,1,4,17,0,19,160
PI,10685,DOM INOCÊNCIO,13,43.3000924784217,6488,3131,3357,2,0,0,0,4696,0,0,0,439,0,0,0,0,0,32,211
PI,12246,MILTON BRANDÃO,12,41.58265916285614,5686,2722,2964,1,12,9,578,2410,832,17,23,353,6,2,0,10,1,63,244
SC,83496,SOMBRIO,54,43.18527837504003,21859,11387,10472,1,93,53,1367,2020,600,77,200,11116,661,2,4,76,11,400,805
GO,93734,GOIÂNIA,136,41.9406496979896,99833,54329,45504,1,377,888,7577,8728,2088,436,2659,47601,1843,12,21,827,24,1598,4092
SP,62197,BAURU,387,43.322444345607344,85439,45273,40004,2,0,0,0,17072,0,0,0,42393,0,0,0,0,0,2230,6275
PB,22357,TEIXEIRA,30,41.23579730357973,10757,5696,5061,1,12,46,1437,5115,90,13,79,1279,31,1,1,18,2,200,566
RR,3050,ALTO ALEGRE,3,39.15457214765101,9537,4611,4926,2,0,0,0,2877,0,0,0,4354,0,0,0,0,0,68,341
RS,88471,SANTA ROSA,42,44.97900248677804,57102,29910,27192,1,296,205,3144,9684,2331,149,904,27452,918,6,5,157,9,909,917
CE,15881,CROATÁ,74,42.95322376738306,12657,6639,6018,2,0,0,0,8377,0,0,0,1577,0,0,0,0,0,164,865
MG,53430,SETE LAGOAS,322,45.12419562419562,51282,27080,24167,1,276,287,4912,5235,1375,189,653,21781,1591,18,11,457,27,1736,3469
SC,81574,ITÁ,61,45.57697501688049,5924,2916,3008,2,0,0,0,1939,0,0,0,2437,0,0,0,0,0,73,260
MG,48933,NOVA ERA,193,45.000461589185626,15165,7934,7217,2,0,0,0,5057,0,0,0,4601,0,0,0,0,0,294,1299
PB,19607,CASSERENGUE,48,43.565750371471026,5384,2719,2665,1,7,12,477,2769,90,4,102,494,13,0,0,5,2,96,335
PR,77119,MUNHOZ DE MELO,150,45.57276702061212,3202,1615,1587,2,0,0,0,974,0,0,0,1599,0,0,0,0,0,31,147
PR,77470,PARANAPOEMA,91,42.686186186186184,1998,1023,975,2,0,0,0,909,0,0,0,730,0,0,0,0,0,25,65
PA,5916,PACAJÁ,80,40.8638927277481,26774,12437,14337,1,55,110,694,8105,1371,28,413,6643,28,7,5,52,0,261,904
SP,61360,BARRA DO CHAPÉU,10,43.32633788037776,4765,2225,2540,2,0,0,0,1532,0,0,0,1383,0,0,0,0,0,129,395
SP,71072,SÃO PAULO,257,48.338595384211615,179083,95906,81890,2,0,0,0,35413,0,0,0,87993,0,0,0,0,0,3627,13171
RN,16330,BOM JESUS,5,42.43643903071142,7717,3914,3803,1,6,44,1030,3021,154,12,51,1387,31,0,1,21,0,120,357
BA,36692,JUAZEIRO,47,40.86317988394584,64625,34967,29658,2,0,0,0,35741,0,0,0,17133,0,0,0,0,0,624,2855
GO,95095,PADRE BERNARDO,131,42.04516129032258,17050,8810,8240,2,0,0,0,5051,0,0,0,7591,0,0,0,0,0,239,645
PR,77950,QUATRO BARRAS,195,41.59836120178536,15011,7767,7244,1,654,109,774,1452,417,55,191,7551,466,1,1,115,5,365,600
PI,10170,AROAZES,92,42.96781836130306,5065,2571,2494,2,0,0,0,3330,0,0,0,436,0,0,0,0,0,20,158
PI,12270,VÁRZEA GRANDE,82,43.86912362159025,3446,1870,1576,1,3,7,185,1956,172,4,23,334,14,0,0,7,0,29,234
MG,40444,MATIAS CARDOSO,166,41.51534391534391,6615,3243,3360,2,0,0,0,3074,0,0,0,859,0,0,0,0,0,42,524
MS,91138,NAVIRAÍ,2,42.48549761983837,36133,18757,17376,2,0,0,0,7332,0,0,0,16460,0,0,0,0,0,515,1785
MT,89931,SÃO JOSÉ DOS QUATRO MARCOS,52,45.45664457621207,14335,7306,7024,1,51,44,368,2121,404,32,76,5717,108,2,0,50,3,259,866
SC,81566,PALMEIRA,93,45.119728377412436,2798,1323,1475,1,39,9,155,481,149,5,34,1153,55,0,1,12,0,65,81
SP,71498,SUMARÉ,362,41.72992471495494,114632,59205,55392,2,0,0,0,27473,0,0,0,51166,0,0,0,0,0,2444,8919
RN,17434,MACAU,30,43.39703683566671,22076,11632,10444,1,30,552,3935,8374,215,52,77,2600,73,3,1,79,9,364,978
SP,64459,GUAIÇARA,297,44.22132564841498,8675,4432,4242,1,28,58,267,924,739,16,63,3514,87,0,3,41,0,246,336
AL,27219,BRANQUINHA,9,39.55883813306852,8057,4059,3998,1,16,64,301,3273,184,15,257,961,13,1,1,23,0,159,294
GO,93548,IPIRANGA DE GOIÁS,76,45.633537989255565,2606,1250,1356,1,3,12,101,570,188,11,40,1025,29,0,1,5,0,38,167
PI,11096,JOSÉ DE FREITAS,24,40.94319682959049,31038,15717,15321,2,0,0,0,21909,0,0,0,3335,0,0,0,0,0,239,946
MG,49999,PESCADOR,136,43.15564424173318,3508,1725,1775,1,4,82,101,1139,133,3,26,706,25,1,0,12,0,54,182
CE,13161,CHOROZINHO,49,40.566167212289095,15885,8070,7815,2,0,0,0,9598,0,0,0,2879,0,0,0,0,0,227,836
SP,69191,PRADÓPOLIS,197,43.970952165384034,13254,6569,6643,2,0,0,0,2710,0,0,0,6276,0,0,0,0,0,319,1014
SP,62251,BERNARDINO DE CAMPOS,114,47.134457774082435,8419,4353,4048,1,22,40,372,702,800,36,48,3539,173,2,7,26,2,224,366
AL,27537,FELIZ DESERTO,7,40.50556206088993,3416,1788,1628,2,0,0,0,1417,0,0,0,689,0,0,0,0,0,23,127
MA,7145,BACURITUBA,38,41.58615847542628,4985,2466,2519,2,0,0,0,2728,0,0,0,338,0,0,0,0,0,27,50
SP,67130,MOGI DAS CRUZES,287,42.3333058152574,145359,76224,69114,1,592,1792,9822,15217,14319,798,1689,51854,4010,29,81,1295,42,5027,8567
PI,10553,CONCEIÇÃO DO CANINDÉ,50,43.082464454976304,4220,2110,2110,2,0,0,0,2776,0,0,0,368,0,0,0,0,0,53,189
PR,75159,COLORADO,95,46.23425144616038,18843,9746,9089,2,0,0,0,5633,0,0,0,7261,0,0,0,0,0,251,1146
GO,94951,NOVA ROMA,47,44.86968724939856,2494,1199,1295,1,5,9,82,929,316,5,15,432,9,1,3,7,0,44,118
BA,37192,MASCOTE,133,44.796189632255206,9028,4543,4483,2,0,0,0,4133,0,0,0,1457,0,0,0,0,0,53,319
AL,28193,OLIVENÇA,19,39.64180457946044,8822,4486,4336,1,14,49,417,4490,100,11,289,902,30,0,2,21,2,66,391
TO,92045,BURITI DO TOCANTINS,10,41.07276717879453,5923,2979,2944,1,4,43,286,2572,149,13,28,1373,8,1,0,40,1,51,411
CE,13358,BAIXIO,92,44.27095588235294,5441,2717,2724,1,1,14,1449,2258,20,2,21,307,3,0,2,4,0,48,100
MG,41246,ORIZÂNIA,70,42.991484749961295,6459,3158,3294,2,0,0,0,2481,0,0,0,1625,0,0,0,0,0,107,541
GO,92665,SÃO MIGUEL DO PASSA QUATRO,31,44.64177693761815,3174,1558,1616,1,33,18,199,812,202,4,59,1212,24,3,0,5,0,47,159
SE,32174,RIACHUELO,13,39.283846153846156,7800,4143,3657,1,16,79,307,3764,138,28,63,1131,26,2,1,65,8,133,506
RJ,58149,JAPERI,139,42.45865222819302,73693,38213,35422,2,0,0,0,16143,0,0,0,32013,0,0,0,0,0,1400,5183
MG,48658,MONTES CLAROS,184,43.05647203698971,86082,46846,39172,2,0,0,0,24122,0,0,0,35947,0,0,0,0,0,1604,7753
PB,19380,CAJAZEIRINHAS,52,42.120734908136484,3429,1705,1724,1,5,22,443,1655,28,1,46,350,15,1,0,4,0,42,206
RS,88862,ARARICÁ,131,42.55504311209144,4987,2523,2464,1,13,7,203,924,182,10,89,2445,114,0,0,18,1,126,137
SC,80535,BRAÇO DO NORTE,44,42.43949179013127,23692,12245,11447,1,228,28,651,1432,590,35,250,14848,734,2,2,77,3,388,677
CE,13897,FORTALEZA,83,43.16917341917342,108111,59303,48671,2,0,0,0,46321,0,0,0,35846,0,0,0,0,0,1545,5631
CE,13471,BOA VIAGEM,63,43.46628598873976,37479,19341,18138,2,0,0,0,25403,0,0,0,2900,0,0,0,0,0,288,1247
MG,41904,CÔNEGO MARINHO,148,43.00050718512257,5915,2904,3008,2,0,0,0,3152,0,0,0,566,0,0,0,0,0,39,375
RJ,58254,CASIMIRO DE ABREU,50,43.607111611048616,32004,16378,15608,2,0,0,0,5101,0,0,0,15731,0,0,0,0,0,421,1971
PA,5479,SÃO FRANCISCO DO PARÁ,5,41.892214696671765,13732,6821,6911,2,0,0,0,6328,0,0,0,3646,0,0,0,0,0,119,930
PR,75124,BELA VISTA DA CAROBA,83,45.52953813104189,2793,1361,1432,1,102,6,141,1295,60,6,21,702,14,0,0,11,1,36,70
AM,2992,CAAPIRANGA,6,40.41994847258005,8152,3797,4355,2,0,0,0,3449,0,0,0,1387,0,0,0,0,0,35,296
RS,88153,RIO GRANDE,37,48.021381623434586,73942,39195,34747,1,307,395,10035,14413,2439,655,852,20365,1102,23,15,503,29,1680,2469
PR,75540,PORTO BARREIRO,45,44.01722949689869,2902,1374,1528,2,0,0,0,1412,0,0,0,979,0,0,0,0,0,38,44
CE,15911,FORQUILHA,121,40.71760873292565,17498,8935,8563,2,0,0,0,9447,0,0,0,3871,0,0,0,0,0,301,979
PR,74357,ARAUCÁRIA,50,40.62728360674836,94423,48440,45983,2,0,0,0,25283,0,0,0,47434,0,0,0,0,0,1976,4756
GO,92207,EDEALINA,68,44.33671610720791,3843,1874,1969,2,0,0,0,937,0,0,0,1796,0,0,0,0,0,29,153
SE,31550,INDIAROBA,35,39.33128161888702,11860,5960,5900,1,16,80,470,6304,162,29,86,1182,11,2,0,52,6,149,768
RN,18376,SÃO GONÇALO DO AMARANTE,51,40.85309848764294,65066,34436,30630,1,129,880,7623,19774,1744,284,402,19009,308,15,13,393,41,1264,4021
BA,35610,IBITIARA,88,44.05945223780895,10479,5357,5122,1,14,32,519,5406,391,17,26,1427,8,4,3,39,2,133,671
BA,35700,IGRAPIÚNA,32,43.18179973622806,9858,4818,5038,1,6,99,398,4184,163,17,26,923,10,0,3,68,2,183,532
RS,89613,VIADUTOS,3,47.419036144578314,4150,2033,2117,1,57,12,218,912,176,28,59,1874,65,1,3,5,3,131,108
PR,78476,SANTA INÊS,95,45.29769639692853,1693,846,847,1,139,9,104,502,54,3,7,471,21,0,3,4,1,6,56
MT,89850,SINOP,22,39.76801159366949,86946,45579,41367,1,641,462,3440,9668,2211,212,694,46795,1611,12,17,363,45,1539,3279
SC,83879,XAXIM,48,43.69927786210386,21741,11287,10454,2,0,0,0,5823,0,0,0,10995,0,0,0,0,0,324,798
PB,19402,SÃO BENTINHO,51,42.585841215247925,3490,1810,1680,2,0,0,0,2095,0,0,0,469,0,0,0,0,0,32,93
MG,42030,CAJURI,282,44.473908918406075,4216,2064,2146,2,0,0,0,1986,0,0,0,976,0,0,0,0,0,90,362
PR,74950,CASTRO,16,41.843514644351465,51385,26277,25108,2,0,0,0,13169,0,0,0,27181,0,0,0,0,0,1238,1825
PA,4677,INHANGAPI,4,39.245913637472555,8198,4108,4090,1,29,71,594,3212,852,50,230,1817,7,1,0,130,1,96,321
SP,66516,LUCIANÓPOLIS,159,45.229026036644164,2074,1015,1058,2,0,0,0,492,0,0,0,914,0,0,0,0,0,41,133
PR,75175,CONGONHINHAS,99,44.94235862283845,6419,3225,3194,1,207,16,297,2191,196,12,73,1774,58,3,1,17,1,101,272
MT,90980,SANTA CRUZ DO XINGU,16,42.03691915977085,1571,676,895,2,0,0,0,286,0,0,0,674,0,0,0,0,0,10,33
MG,45870,IBERTIOGA,24,44.63436584344914,4778,2370,2399,2,0,0,0,2326,0,0,0,1003,0,0,0,0,0,75,284
PI,11096,JOSÉ DE FREITAS,24,40.94319682959049,31038,15717,15321,1,46,62,1703,19269,446,64,215,2662,92,4,12,139,6,528,1424
SP,70114,SANDOVALINA,261,43.47567716970702,3618,1775,1842,1,30,39,149,1123,198,7,16,805,73,1,0,7,0,37,104
SP,68950,PLATINA,83,44.69258459323254,2778,1348,1430,2,0,0,0,564,0,0,0,1299,0,0,0,0,0,55,180
GO,93009,APARECIDA DO RIO DOCE,106,43.50806785270997,2417,1184,1233,2,0,0,0,838,0,0,0,873,0,0,0,0,0,28,131
GO,96610,AMERICANO DO BRASIL,34,43.50202065559048,4454,2244,2210,1,18,17,169,1163,311,14,141,1737,43,0,0,6,1,88,197
BA,34436,CASA NOVA,66,42.08031468666641,51739,25877,25861,2,0,0,0,32131,0,0,0,6359,0,0,0,0,0,293,2016
RN,16195,APODI,35,43.096708201599405,26886,14007,12877,1,49,191,6864,10220,113,30,146,3719,106,5,1,71,4,489,1110
MG,41190,BELA VISTA DE MINAS,193,44.357637997432604,7791,4146,3640,2,0,0,0,2997,0,0,0,2374,0,0,0,0,0,151,738
GO,93165,INACIOLÂNDIA,46,44.06483543677307,4042,2031,2011,1,7,30,210,1327,107,17,71,1030,130,1,0,13,0,57,379
SP,71072,SÃO PAULO,405,43.1979968024076,106330,58197,47969,1,580,1626,12156,16038,5924,1109,1225,29988,2776,30,44,1222,69,3487,9055
PR,74969,VIRMOND,203,43.8074252942952,3313,1619,1694,2,0,0,0,1354,0,0,0,1316,0,0,0,0,0,45,114
SP,66354,LEME,188,43.54616769898224,73298,37372,35912,1,259,498,4270,6246,4527,216,619,32198,1767,8,24,382,12,2624,3717
MG,53015,SÃO TOMÁS DE AQUINO,260,46.33536585365854,5904,2937,2965,2,0,0,0,1461,0,0,0,2161,0,0,0,0,0,108,504
MT,91294,POCONÉ,4,42.853811894157715,22902,11453,11449,2,0,0,0,10374,0,0,0,6051,0,0,0,0,0,157,399
SC,80217,ANITÁPOLIS,67,45.68029993183367,2934,1386,1548,2,0,0,0,620,0,0,0,1617,0,0,0,0,0,67,183
BA,37699,PALMAS DE MONTE ALTO,175,43.122513456587875,17092,8539,8549,2,0,0,0,10786,0,0,0,1604,0,0,0,0,0,129,587
PR,77577,PEABIRU,74,46.20433495655495,10473,5433,5023,2,0,0,0,2801,0,0,0,4597,0,0,0,0,0,146,359
RN,16837,GOVERNADOR DIX-SEPT ROSADO,49,42.97692849594928,11356,5780,5576,2,0,0,0,6671,0,0,0,1706,0,0,0,0,0,159,604
MT,90581,JURUENA,48,41.893416927899686,6062,2893,3168,2,0,0,0,1327,0,0,0,2555,0,0,0,0,0,64,153
RS,88714,SÃO JERÔNIMO,50,43.54464025633557,13732,7205,6527,1,51,60,1451,3026,1105,49,259,4847,284,6,4,80,4,532,437
MS,91863,SANTA RITA DO PARDO,41,43.62207429675757,4658,2231,2427,2,0,0,0,1203,0,0,0,1682,0,0,0,0,0,53,213
SE,32034,PINHÃO,29,41.75101724472002,5161,2602,2559,1,7,3,271,2332,400,16,26,552,13,1,0,21,2,104,345
PA,4421,NOVO REPARTIMENTO,101,40.85816654311836,40473,19368,21104,1,87,175,1555,12447,1114,61,597,11123,92,3,6,99,1,410,1088
PE,25399,SAIRÉ,132,42.092365506329116,10113,5248,4865,1,12,72,1308,3851,116,22,59,1808,56,5,3,54,5,357,1230
MG,49611,PATROCÍNIO,211,43.83721727210418,64198,32578,31585,1,225,263,3729,8612,2098,119,373,26985,2209,13,7,380,11,2056,3351
CE,14060,IBARETAMA,6,41.01897218640634,10862,5503,5358,1,4,71,3201,4579,76,8,36,922,6,5,3,11,0,231,399
MG,50792,RAUL SOARES,231,47.011862330140346,17958,9265,8686,1,28,58,1077,5027,836,49,118,4503,222,8,4,58,3,432,1143
CE,13242,GUAIÚBA,57,41.020499357649555,17903,9263,8640,2,0,0,0,11614,0,0,0,3022,0,0,0,0,0,183,628
PE,26298,CAMARAGIBE,138,41.23263784110014,46394,25369,21025,2,0,0,0,21905,0,0,0,16808,0,0,0,0,0,581,3041
SP,67857,ORINDIÚVA,164,42.88836912608973,4703,2346,2354,2,0,0,0,1260,0,0,0,1902,0,0,0,0,0,69,345
SP,71072,SÃO PAULO,403,41.40693428889642,103257,55671,47500,2,0,0,0,30317,0,0,0,40273,0,0,0,0,0,2527,10814
RJ,58971,SÃO GONÇALO,69,44.13522182622588,81372,44538,36741,2,0,0,0,16672,0,0,0,38638,0,0,0,0,0,1718,6533
AL,27650,INHAPI,39,40.63219512195122,12301,6560,5741,1,8,47,491,6188,137,7,309,729,12,0,0,13,1,146,532
MG,52434,SÃO JOÃO BATISTA DO GLÓRIA,10,45.70157068062827,6112,3045,3054,1,11,8,379,950,188,12,19,2692,176,1,1,14,1,137,295
PR,75817,GUARANIAÇU,112,45.07445281664872,11148,5674,5474,1,514,39,392,2586,308,34,86,4434,109,5,1,39,2,142,333
MG,53473,SILVIANÓPOLIS,248,47.11092985318108,4905,2359,2540,1,23,7,248,638,290,16,22,1913,249,1,1,14,1,105,276
MG,42390,CANDEIAS,296,46.87973328943036,12148,5899,6249,2,0,0,0,3013,0,0,0,4576,0,0,0,0,0,389,1205
SC,83410,SAUDADES,66,44.5356462585034,7350,3591,3759,2,0,0,0,2276,0,0,0,3832,0,0,0,0,0,116,297
PB,21172,PATOS,28,42.19915527014084,63697,35180,28517,1,149,323,12013,17707,907,128,421,15823,526,7,3,180,20,1559,4447
CE,14974,PACOTI,5,42.071070148489504,9765,5095,4670,2,0,0,0,6179,0,0,0,1187,0,0,0,0,0,95,364
ES,56456,GUAÇUÍ,13,45.75365459995388,21685,11410,10261,1,74,199,1511,3056,762,39,99,8370,392,4,6,115,5,525,862
PE,25674,SÃO JOSÉ DA COROA GRANDE,42,40.34407764239161,14117,7468,6649,1,7,293,559,4761,169,17,49,3314,33,2,1,78,2,324,1119
RS,85146,PAVERAMA,125,47.15500519570488,5774,2832,2942,1,19,22,205,1371,286,18,107,2501,80,0,1,12,1,141,201
SC,81671,ITUPORANGA,39,43.02457270791241,18313,9330,8983,2,0,0,0,2340,0,0,0,12231,0,0,0,0,0,229,664
BA,39837,PINTADAS,62,43.85261429653953,7919,4066,3853,1,13,41,437,3155,512,8,19,1434,32,1,0,16,2,102,551
BA,33758,BOA VISTA DO TUPIM,42,43.114214913268754,13318,6790,6510,2,0,0,0,6496,0,0,0,2315,0,0,0,0,0,121,673
AL,27936,MARECHAL DEODORO,26,40.413667260976155,35900,18942,16958,2,0,0,0,10713,0,0,0,14007,0,0,0,0,0,395,1468
MG,44610,DORES DE GUANHÃES,121,44.323202224870876,5034,2434,2596,1,8,68,154,1887,115,15,14,931,53,0,0,7,0,84,292
MA,7242,DAVINÓPOLIS,92,41.97831954723552,11485,5736,5747,2,0,0,0,5126,0,0,0,2739,0,0,0,0,0,96,207
SP,61891,AVARÉ,17,45.14517640192299,65108,34264,30764,1,346,227,3781,3752,6602,168,672,26571,1510,11,21,387,10,1865,3049
SP,62936,CAMPO LIMPO PAULISTA,344,43.400875390501014,59860,31076,28755,2,0,0,0,11705,0,0,0,28924,0,0,0,0,0,1325,4987
MG,51535,SANTA JULIANA,340,42.24360522560105,9109,4458,4651,2,0,0,0,2664,0,0,0,3742,0,0,0,0,0,147,632
PR,75850,GUARAQUEÇABA,6,43.07714904143476,6468,3081,3387,1,170,50,278,1875,329,26,53,1995,46,1,1,29,1,125,175
RJ,60011,RIO DE JANEIRO,233,48.2427396671265,111638,59871,51565,2,0,0,0,20142,0,0,0,55360,0,0,0,0,0,1812,7944
SC,82619,PONTE ALTA,11,44.182935824932386,4067,2042,2025,1,36,10,103,1062,147,3,90,1542,35,0,1,6,0,66,122
PI,10227,COLÔNIA DO PIAUÍ,5,41.79210121388272,5849,3007,2842,2,0,0,0,3994,0,0,0,453,0,0,0,0,0,24,113
SP,64254,FRANCA,46,45.31183660340945,118142,62349,55608,1,653,545,8928,8900,8152,419,778,54015,4747,16,25,630,28,2490,4528
PB,19100,CURRAL DE CIMA,60,41.480898876404495,4896,2421,2475,2,0,0,0,2927,0,0,0,676,0,0,0,0,0,79,233
SP,69434,RAFARD,38,44.476120597652084,7496,3804,3690,1,33,37,329,614,566,26,59,3768,113,0,3,47,0,191,285
