SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,IDADE_EST_MED,ELEITORES,FEMININO,MASCULINO,NR_TURNO,ALVARO FERNANDES DIAS,BENEVENUTO DACIOLO FONSECA DOS SANTOS,CIRO FERREIRA GOMES,FERNANDO HADDAD,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,GUILHERME CASTRO BOULOS,HENRIQUE DE CAMPOS MEIRELLES,JAIR MESSIAS BOLSONARO,JOÃO DIONISIO FILGUEIRA BARRETO AMOEDO,JOÃO VICENTE FONTELLA GOULART,JOSE MARIA EYMAEL,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,VERA LUCIA PEREIRA DA SILVA SALGADO,VOTO BRANCO,VOTO NULO
MS,90654,COXIM,12,44.336755321257286,25232,12767,12465,1,109,98,1149,5112,864,74,375,9052,181,3,2,104,2,368,623
BA,35351,GUARATINGA,189,44.873360683300824,14871,7247,7611,1,31,145,392,6513,158,14,25,2200,20,13,2,21,2,165,924
RN,16110,ALMINO AFONSO,37,43.34295659295659,4885,2477,2408,1,8,19,694,2435,28,7,18,535,21,0,0,10,2,102,180
RJ,60011,RIO DE JANEIRO,192,47.41281932187645,64590,34670,29855,1,212,523,9256,4087,818,323,277,28155,1337,13,8,646,26,1014,2439
MG,40967,LEME DO PRADO,336,42.426993865030674,4075,2028,2042,1,13,5,317,1296,244,5,17,574,97,0,1,5,0,48,124
PR,76252,IVATUBA,154,44.50656814449918,2436,1306,1130,2,0,0,0,617,0,0,0,1116,0,0,0,0,0,19,85
PI,10111,ANGICAL DO PIAUÍ,84,44.6423120636467,6159,3303,2856,2,0,0,0,3734,0,0,0,869,0,0,0,0,0,42,208
PE,24937,OROBÓ,33,43.21437721718565,20297,10494,9784,2,0,0,0,10036,0,0,0,2369,0,0,0,0,0,186,785
RS,85294,AUGUSTO PESTANA,155,46.84759650400583,5492,2812,2680,2,0,0,0,1467,0,0,0,3061,0,0,0,0,0,109,258
MG,48615,MONTE CARMELO,181,44.57852799911158,36020,18325,17686,1,106,138,2408,8159,886,82,210,10985,1156,6,14,174,47,918,2095
PB,20095,DESTERRO,30,41.9723991507431,6594,3425,3169,2,0,0,0,4151,0,0,0,848,0,0,0,0,0,55,157
MG,50610,PRESIDENTE BERNARDES,217,45.1891447368421,5472,2639,2828,1,18,4,268,1815,318,15,6,896,164,2,1,9,0,86,290
MG,48518,MONSENHOR PAULO,61,44.502090800477895,6696,3236,3448,2,0,0,0,1828,0,0,0,2719,0,0,0,0,0,147,601
MG,54038,UBERLÂNDIA,278,42.339512630116786,116628,63216,53412,1,463,1013,12044,19126,2085,549,842,46857,4622,16,26,790,47,2721,8546
PI,11010,ITAUEIRA,72,43.54847374847375,8191,4119,4072,2,0,0,0,4986,0,0,0,1172,0,0,0,0,0,91,280
BA,38393,RIO DO PIRES,111,45.14245948901481,10059,5089,4963,2,0,0,0,4459,0,0,0,1176,0,0,0,0,0,89,326
ES,56235,CACHOEIRO DE ITAPEMIRIM,2,43.83548652079755,80350,42962,37330,1,360,895,5008,7727,2382,206,579,40277,971,13,19,786,19,2154,2592
PB,19615,CAAPORÃ,73,39.04221635883905,15160,7897,7263,2,0,0,0,8616,0,0,0,3602,0,0,0,0,0,210,1011
RS,84921,BOQUEIRÃO DO LEÃO,93,45.020674241013225,5369,2621,2748,2,0,0,0,2022,0,0,0,2210,0,0,0,0,0,139,259
MA,9296,SÍTIO NOVO,99,40.25341894596398,11992,5752,6240,2,0,0,0,7484,0,0,0,2800,0,0,0,0,0,150,262
MG,47511,LAGOA SANTA,157,43.974635906115,44906,23425,21445,2,0,0,0,9088,0,0,0,22301,0,0,0,0,0,1173,3400
PR,78174,RIO AZUL,62,41.94443378119002,10420,4971,5449,1,1025,21,360,2017,663,53,107,4180,117,2,4,60,2,311,561
PR,76775,MANDAGUARI,60,44.20506376594149,26660,13822,12838,2,0,0,0,5537,0,0,0,15126,0,0,0,0,0,446,1196
ES,56430,FUNDÃO,14,44.87933978372225,14057,7004,7033,1,56,155,977,3021,390,29,84,5141,177,1,5,116,5,326,678
MG,53279,SERITINGA,6,44.548135781858655,1797,886,911,1,7,6,92,357,166,5,8,520,104,2,3,6,0,42,108
PE,25690,SÃO JOSÉ DO BELMONTE,74,40.89366656963447,24047,12376,11671,2,0,0,0,16021,0,0,0,2106,0,0,0,0,0,153,718
PB,19631,CABACEIRAS,62,43.754083687625865,4469,2300,2169,1,7,46,1119,1220,51,17,21,921,11,0,1,8,0,96,279
RS,85707,SEDE NOVA,91,45.92041366906475,2224,1109,1115,2,0,0,0,796,0,0,0,1015,0,0,0,0,0,48,103
SC,81876,LAURENTINO,102,43.90149359886202,5624,2828,2796,1,73,8,156,548,95,9,49,3432,153,0,0,8,2,97,212
AL,27596,IBATEGUARA,16,39.35515761984704,10722,5479,5243,1,26,62,431,3892,308,26,249,2163,16,1,1,25,2,287,595
MG,40835,ARCOS,18,44.94250981385336,31590,16144,15409,1,111,80,3464,3891,961,75,224,11078,2301,3,9,144,10,1100,2318
GO,95818,SANTA HELENA DE GOIÁS,66,43.98958994989061,28338,14649,13689,2,0,0,0,8692,0,0,0,12118,0,0,0,0,0,440,1535
BA,35734,ILHÉUS,25,42.983939612944674,49812,26841,22971,1,130,1207,3558,16615,993,314,259,13485,308,3,15,584,23,937,3768
GO,95710,RIO VERDE,30,40.847758268455635,72444,37912,34532,1,242,497,3145,13239,1664,203,1435,30128,1249,7,14,388,12,1690,3759
TO,95516,PONTE ALTA DO BOM JESUS,17,44.25805489260143,3352,1578,1774,1,7,5,211,1333,64,10,15,576,0,0,0,20,1,20,291
RS,89214,TAPEJARA,100,43.94358303754904,16059,8593,7466,2,0,0,0,2818,0,0,0,9981,0,0,0,0,0,378,792
MG,41440,SANTA BÁRBARA DO MONTE VERDE,240,45.88787185354691,3059,1467,1592,1,7,13,312,1045,73,9,5,793,42,0,0,8,1,50,122
MG,41459,BOCAIÚVA,44,43.54877574815391,36023,18351,17654,2,0,0,0,15564,0,0,0,7772,0,0,0,0,0,456,2502
SP,67393,MORRO AGUDO,336,43.69690105547255,20749,10540,10207,2,0,0,0,4089,0,0,0,9198,0,0,0,0,0,468,1622
RS,87335,LIBERATO SALZANO,146,45.968480725623586,4410,2187,2223,1,23,10,260,1807,223,11,77,913,31,0,0,4,1,204,89
RS,85979,CATUÍPE,23,47.74744933612858,7155,3688,3467,2,0,0,0,2313,0,0,0,3425,0,0,0,0,0,173,364
SE,31330,CRISTINÁPOLIS,30,39.96714848883049,12938,6730,6208,1,21,45,1059,6222,197,27,55,1257,11,3,1,53,3,175,578
SP,61905,SÃO LOURENÇO DA SERRA,201,43.01181003434124,11940,6049,5889,1,67,74,729,1574,1250,69,110,3801,290,0,1,76,0,367,659
RJ,58203,RIO DAS OSTRAS,184,41.92069968543112,75978,41498,34480,2,0,0,0,14202,0,0,0,41487,0,0,0,0,0,1281,4986
AL,27499,DOIS RIACHOS,46,40.16643192488263,8522,4279,4243,2,0,0,0,4444,0,0,0,1072,0,0,0,0,0,53,223
SP,66559,LUIZIÂNIA,289,46.100349475786324,4006,1996,2004,2,0,0,0,870,0,0,0,1772,0,0,0,0,0,58,264
CE,13331,AURORA,69,43.42361693210394,19088,9751,9337,1,23,120,6068,6698,126,27,91,1388,21,49,4,33,6,347,695
PI,11398,OEIRAS,5,42.14544994396037,27661,14506,13155,1,28,78,3187,13829,441,70,137,2764,102,4,0,61,5,379,1495
AL,27235,CACIMBINHAS,46,41.472090705208075,8026,4258,3768,1,6,14,390,3665,135,9,295,966,42,2,1,9,1,64,336
MG,52310,SÃO GERALDO DA PIEDADE,283,43.069755600814666,3928,1983,1943,2,0,0,0,1202,0,0,0,1020,0,0,0,0,0,58,267
SP,66630,MACAUBAL,77,48.10765630224005,5982,3027,2953,2,0,0,0,896,0,0,0,3119,0,0,0,0,0,167,481
MA,9059,SÃO BENEDITO DO RIO PRETO,73,37.613966480446926,12530,6372,6158,1,15,64,283,8763,72,16,120,1119,16,0,3,17,5,131,561
GO,94510,MARA ROSA,88,45.09180625892741,7703,3857,3846,2,0,0,0,2457,0,0,0,2847,0,0,0,0,0,85,279
PB,20079,CURRAL VELHO,42,40.276737967914436,2244,1074,1170,1,5,6,210,1086,34,3,48,281,5,0,1,2,0,25,116
MG,41670,BOTELHOS,55,46.46088115396676,12757,6376,6364,1,34,32,878,3113,619,45,84,3378,618,0,0,43,0,297,544
MG,50830,RESENDE COSTA,232,45.766546723367135,9172,4729,4442,1,32,28,1187,1686,692,34,71,2349,235,3,3,45,8,343,689
MG,52655,SÃO JOSÉ DO DIVINO,169,43.36344410876133,3310,1708,1596,1,6,19,75,904,82,5,43,1142,29,13,3,6,0,30,122
RS,88641,CERRITO,123,47.74104835732743,5418,2677,2741,1,36,21,497,1541,376,34,71,1399,27,4,2,17,3,311,168
MA,8770,PORTO FRANCO,46,40.64445159215182,15545,7993,7552,2,0,0,0,7740,0,0,0,4369,0,0,0,0,0,155,407
RS,89036,SARANDI,83,43.64508827523766,15463,8233,7230,2,0,0,0,4163,0,0,0,8181,0,0,0,0,0,394,639
GO,92258,ANICUNS,34,43.48548696036541,13574,7099,6475,1,28,39,795,2412,355,26,229,6431,176,1,5,60,2,240,825
PE,24570,JABOATÃO DOS GUARARAPES,147,43.159813469366725,116454,62686,53632,2,0,0,0,45618,0,0,0,38124,0,0,0,0,0,1538,8284
SP,69019,POMPÉIA,99,45.364633100575766,16327,8449,7875,2,0,0,0,2135,0,0,0,9331,0,0,0,0,0,265,958
TO,73393,SÃO SALVADOR DO TOCANTINS,18,41.55713020372011,2258,1075,1183,2,0,0,0,1052,0,0,0,353,0,0,0,0,0,10,67
RS,87882,SENTINELA DO SUL,84,45.72574157868276,3978,1960,2018,2,0,0,0,1358,0,0,0,1595,0,0,0,0,0,150,238
PB,21458,PRATA,43,42.44243100083635,3587,1796,1791,2,0,0,0,1967,0,0,0,808,0,0,0,0,0,35,138
RN,18139,RIACHO DE SANTANA,65,43.94310850439883,3410,1734,1676,2,0,0,0,2262,0,0,0,279,0,0,0,0,0,36,132
MG,49670,PAULISTAS,242,44.74337550728097,4189,2144,2043,2,0,0,0,1766,0,0,0,618,0,0,0,0,0,35,393
RS,85626,IVORÁ,119,48.73254564983888,1862,908,954,1,8,2,190,391,139,2,82,618,23,0,1,7,1,68,52
SE,32255,SANTA LUZIA DO ITANHY,35,39.233208417411355,10407,5301,5106,2,0,0,0,5859,0,0,0,1143,0,0,0,0,0,130,791
SP,61140,ESPÍRITO SANTO DO TURVO,114,42.56653108657757,3442,1709,1733,1,14,37,110,609,263,7,28,1165,39,2,0,17,0,70,113
PE,23914,CONDADO,125,42.835633116883116,19714,10320,9374,1,24,244,1186,7287,166,55,74,3484,55,2,1,56,4,399,1548
GO,94331,JATAÍ,18,43.28930320976822,68386,35596,32790,1,208,393,3569,10499,1770,229,1324,27672,1123,7,35,333,22,1333,3635
PA,5096,PARAGOMINAS,42,38.383982818549185,70774,35667,35107,1,125,453,3189,17386,1935,130,1410,25607,589,8,18,311,11,828,2364
BA,39098,SERRINHA,150,41.04787863572786,55769,30172,25597,2,0,0,0,34236,0,0,0,9579,0,0,0,0,0,409,3506
MT,90719,DOM AQUINO,12,45.344592500774716,6454,3209,3241,1,36,17,201,1397,214,16,44,2356,81,3,2,25,3,46,334
ES,56936,SÃO GABRIEL DA PALHA,37,44.45557782231129,25450,13240,12197,1,57,156,903,5667,581,54,124,10013,323,5,15,140,3,463,1081
BA,34363,CARAÍBAS,161,45.12897822445561,8358,4073,4281,1,32,12,466,3808,262,21,21,816,25,0,1,20,2,78,459
SP,67555,NIPOÃ,77,42.99076212471132,3897,1837,2047,1,21,34,114,634,379,7,23,1243,86,1,0,6,0,96,165
PI,11592,PICOS,10,41.903073006098644,50670,26648,24022,1,134,287,5019,24135,565,122,263,9004,379,14,9,135,29,643,2595
MA,7390,BREJO,24,41.521654311353885,20505,10950,9555,2,0,0,0,13236,0,0,0,2663,0,0,0,0,0,148,476
MG,51578,SANTA MARGARIDA,2,43.087299035369774,12441,6142,6287,1,14,100,543,4312,589,14,69,3286,123,4,1,28,2,207,503
BA,33855,BREJÕES,36,44.87444555082828,11047,5581,5463,1,10,61,495,4787,133,25,13,1241,14,2,4,36,3,146,584
SC,80616,CAMBORIÚ,103,39.694802198263204,47674,25159,22515,2,0,0,0,8233,0,0,0,29889,0,0,0,0,0,933,2159
PI,12610,SÃO GONÇALO DO GURGUÉIA,35,41.313447432762835,2045,974,1071,2,0,0,0,1224,0,0,0,304,0,0,0,0,0,18,66
SC,81728,BALNEÁRIO ARROIO DO SILVA,1,46.03734479465138,10470,5425,5045,1,82,51,562,1305,278,28,74,4704,201,0,0,59,3,168,398
GO,95397,PIRACANJUBA,25,46.30735769985677,18851,9522,9329,1,62,46,1050,3234,711,37,390,7506,281,4,2,87,6,340,788
RJ,58955,SÃO FIDÉLIS,35,47.623461023480615,30621,15676,14907,1,143,312,2134,2758,1013,79,120,13266,103,2,20,210,5,598,1275
MT,90387,NOVA BANDEIRANTES,50,43.249694546262354,9003,3985,5013,1,87,22,186,1072,321,13,60,3904,1,2,0,9,1,128,308
SP,69450,RANCHARIA,106,45.47411916471821,24806,12843,11922,1,284,132,1169,2874,2413,67,152,9303,395,3,8,143,2,562,873
GO,93270,CRISTIANÓPOLIS,32,45.04606099110546,3148,1557,1591,2,0,0,0,717,0,0,0,1563,0,0,0,0,0,43,74
PI,10553,CONCEIÇÃO DO CANINDÉ,50,43.082464454976304,4220,2110,2110,1,6,6,389,2408,66,1,38,322,29,0,0,14,2,66,358
PB,22136,SERRA DA RAIZ,47,41.16589861751152,2604,1304,1300,2,0,0,0,1308,0,0,0,537,0,0,0,0,0,32,101
ES,56030,ALEGRE,4,44.76189034936008,23130,11955,11175,1,80,174,2077,4145,847,40,128,8588,250,5,19,153,2,509,954
PB,19909,AREIA DE BARAÚNAS,65,40.834040296924705,1886,954,932,2,0,0,0,1262,0,0,0,182,0,0,0,0,0,11,43
SC,82350,PALMA SOLA,69,44.395673412421495,5732,2829,2903,1,86,2,331,1992,93,15,54,1527,85,1,0,3,1,103,144
MA,8036,IMPERATRIZ,33,40.74960786936274,82245,44148,38097,2,0,0,0,30161,0,0,0,35261,0,0,0,0,0,1279,2489
SP,63177,CASA BRANCA,39,46.05870172397188,20766,10738,9956,2,0,0,0,2670,0,0,0,10147,0,0,0,0,0,519,1357
BA,30791,BURITIRAMA,77,42.06560995184591,14953,7179,7761,1,7,52,454,7457,524,15,26,1329,49,4,2,21,2,77,736
MG,47333,JUIZ DE FORA,349,45.95066494640731,100760,54833,45848,1,327,1219,14949,17984,1819,609,728,31165,2476,17,27,799,89,2491,5394
CE,15920,IBICUITINGA,47,41.41770736253495,10730,5273,5457,2,0,0,0,6823,0,0,0,1484,0,0,0,0,0,107,417
MG,52515,SÃO JOÃO DO ORIENTE,128,44.21792519407198,7085,3604,3480,1,8,77,281,2094,195,9,103,2178,89,3,0,26,2,119,361
MG,42021,DELTA,276,40.168745896257384,6092,2913,3173,2,0,0,0,2066,0,0,0,1893,0,0,0,0,0,96,483
BA,33634,BARREIRAS,75,39.45017474260886,42349,22148,20201,2,0,0,0,22256,0,0,0,11539,0,0,0,0,0,397,1611
PR,76511,JUNDIAÍ DO SUL,82,46.23200943767204,2543,1268,1275,1,85,3,124,790,90,3,23,757,22,0,0,14,0,44,143
RS,86045,AMARAL FERRADOR,19,44.59995601495491,4547,2220,2327,1,19,9,456,1253,246,4,60,1419,15,0,7,3,1,213,135
MA,8931,SAMBAÍBA,34,41.50347222222222,5184,2453,2730,2,0,0,0,2392,0,0,0,928,0,0,0,0,0,20,101
RS,87009,MARIANA PIMENTEL,151,46.79478158897684,3411,1619,1792,2,0,0,0,896,0,0,0,1663,0,0,0,0,0,84,169
MG,51594,SANTA MARIA DE ITABIRA,113,44.94826210826211,8776,4445,4327,1,13,60,542,2865,359,13,66,1595,172,1,4,56,10,213,745
DF,97012,BRASÍLIA,21,39.22289478208156,110523,59001,51522,2,0,0,0,21823,0,0,0,57955,0,0,0,0,0,2359,6052
BA,33170,ALMADINA,135,45.09318996415771,5022,2546,2475,1,28,21,194,2124,156,9,20,509,15,4,0,17,4,42,236
SP,68071,PALMITAL,83,47.11703420732766,17277,9061,8216,2,0,0,0,3018,0,0,0,8520,0,0,0,0,0,364,912
TO,73199,FORTALEZA DO TABOCÃO,6,40.37389705882353,2720,1323,1397,1,6,17,286,810,39,3,8,777,14,1,1,9,0,29,175
ES,56570,ITARANA,11,44.72141145719887,9182,4555,4627,1,40,37,595,1486,374,11,81,3916,151,1,1,30,0,207,559
PI,12017,SÃO JOSÉ DO PEIXE,61,43.22774687065368,2876,1453,1423,1,3,11,161,1734,71,3,34,233,1,0,0,17,0,56,119
SC,83712,URUBICI,4,45.28895868567287,8278,4202,4076,1,51,11,246,950,358,29,94,3968,225,0,1,26,2,146,227
SC,81760,BARRA BONITA,82,45.73814541622761,1898,880,1018,2,0,0,0,615,0,0,0,776,0,0,0,0,0,28,88
MG,48194,MATO VERDE,180,44.74126877810736,10451,5365,5072,2,0,0,0,4341,0,0,0,2689,0,0,0,0,0,151,753
SP,64939,IBITINGA,49,44.921996988300705,43165,22439,20680,1,194,195,2503,3384,4188,97,344,18106,788,9,11,133,9,1267,1785
MG,43133,CENTRAL DE MINAS,169,46.093765838824126,5919,3092,2823,2,0,0,0,1595,0,0,0,2151,0,0,0,0,0,76,393
GO,93084,NOVA IGUAÇU DE GOIÁS,50,42.894401133947554,2822,1344,1478,2,0,0,0,808,0,0,0,1097,0,0,0,0,0,22,77
PI,12378,FRANCISCO MACEDO,68,41.261065573770495,2440,1256,1184,2,0,0,0,1748,0,0,0,223,0,0,0,0,0,19,105
RS,88897,SÃO PAULO DAS MISSÕES,166,47.28478219151794,5211,2558,2653,1,26,13,266,1693,169,9,96,2028,36,2,1,11,0,86,80
GO,92053,ALEXÂNIA,87,42.041330702001694,17735,9240,8495,1,64,193,870,2076,1349,37,313,8286,148,5,8,118,4,440,952
AM,2712,PAUINI,44,40.92330268049305,10224,4906,5318,2,0,0,0,4437,0,0,0,1593,0,0,0,0,0,40,403
SP,61107,GUATAPARÁ,293,44.32350263972329,5493,2711,2782,1,8,12,198,1124,541,13,53,1720,86,1,0,19,3,166,215
PA,5215,PRIMAVERA,33,41.039471047886195,9982,4951,5031,2,0,0,0,4731,0,0,0,2010,0,0,0,0,0,57,637
PE,23302,JAQUEIRA,43,40.90383413211086,9600,4837,4761,2,0,0,0,4348,0,0,0,1469,0,0,0,0,0,51,365
CE,13226,EUSÉBIO,88,39.0748841874015,41880,22580,19300,2,0,0,0,19575,0,0,0,12560,0,0,0,0,0,551,1925
AL,27375,CHÃ PRETA,28,40.12180143295804,5862,2979,2883,1,10,18,233,2534,85,11,125,762,14,1,0,11,1,89,341
RN,18716,SÍTIO NOVO,53,41.057479067662364,4419,2190,2229,2,0,0,0,2602,0,0,0,550,0,0,0,0,0,62,196
GO,94854,NAZÁRIO,63,43.27854567307692,6656,3392,3264,1,22,44,426,1110,282,15,189,2805,58,0,0,31,2,114,367
BA,39853,RAFAEL JAMBEIRO,43,44.087274583191565,17634,9288,8331,2,0,0,0,8554,0,0,0,2742,0,0,0,0,0,163,745
AL,28231,PALESTINA,11,39.07541899441341,4296,2270,2026,1,7,22,237,2124,58,23,94,396,9,1,0,12,2,40,124
BA,37710,PALMEIRAS,89,43.278452541610434,6669,3394,3273,1,2,21,312,3924,78,25,3,461,12,0,0,21,1,48,292
MG,49174,OURO BRANCO,88,42.733435695450446,29959,15199,14743,1,71,297,3562,4874,950,115,205,10273,1220,6,7,184,2,712,1880
SC,83674,TUBARÃO,33,46.178877979806025,50214,26795,23419,1,280,184,2472,3433,1134,147,341,28002,1789,8,12,291,16,738,1777
PB,21253,PEDRAS DE FOGO,44,40.706166537532475,21941,11331,10610,2,0,0,0,11563,0,0,0,5380,0,0,0,0,0,258,963
GO,96938,ÁGUA FRIA DE GOIÁS,131,42.640581717451525,4333,1960,2373,2,0,0,0,1025,0,0,0,1868,0,0,0,0,0,59,144
SP,62103,CANAS,68,43.049845041322314,3872,1946,1924,1,15,19,153,324,759,2,43,1467,53,2,1,15,0,84,127
AM,2593,MARAÃ,49,38.228321896444164,9620,4575,5044,2,0,0,0,4114,0,0,0,835,0,0,0,0,0,28,266
AL,27251,CAJUEIRO,5,39.973211781206174,14260,7492,6768,1,27,46,618,5136,429,23,323,2332,20,1,1,62,3,294,772
SP,66850,MARTINÓPOLIS,71,44.53543495134038,16749,8792,7957,2,0,0,0,3596,0,0,0,8734,0,0,0,0,0,385,1217
PA,4405,VITÓRIA DO XINGU,18,38.3112952316537,11828,5715,6113,2,0,0,0,4540,0,0,0,4272,0,0,0,0,0,91,639
PR,74888,TUNAS DO PARANÁ,48,39.942770475227505,4946,2380,2566,2,0,0,0,1765,0,0,0,1931,0,0,0,0,0,44,111
SC,83658,TROMBUDO CENTRAL,57,43.150533223954064,4876,2491,2385,2,0,0,0,681,0,0,0,3431,0,0,0,0,0,59,189
MS,98051,DOURADINA,18,43.32870481206608,4177,2109,2068,2,0,0,0,1346,0,0,0,1876,0,0,0,0,0,46,191
PR,77674,PIRAÍ DO SUL,27,42.946097667320686,18348,9363,8984,1,1120,37,815,2898,1079,37,228,7460,197,11,2,90,3,759,749
CE,15474,SÃO BENEDITO,22,42.12396171903214,33229,17358,15871,2,0,0,0,19673,0,0,0,5830,0,0,0,0,0,571,1772
RS,87262,NOVO BARREIRO,32,46.137961080453096,3443,1672,1771,2,0,0,0,1518,0,0,0,1238,0,0,0,0,0,110,133
MG,44857,ESPINOSA,109,43.723355396460896,22209,11639,10570,2,0,0,0,9863,0,0,0,5454,0,0,0,0,0,300,1450
PB,19348,ZABELÊ,29,42.59341199606686,2034,1055,979,1,3,1,337,936,29,2,2,187,5,0,0,3,0,23,147
AL,27855,MACEIÓ,33,40.58318666528626,96593,52981,43612,1,313,1454,8984,13436,3218,789,1541,34349,721,22,19,1247,68,2739,5967
MG,41033,BANDEIRA,9,45.85694476542639,4327,2046,2272,2,0,0,0,1988,0,0,0,506,0,0,0,0,0,42,328
MG,45675,GUARANI,235,46.04536571747627,7164,3579,3580,1,17,18,750,1790,232,18,31,1862,117,1,0,39,1,145,389
CE,14516,LAVRAS DA MANGABEIRA,14,43.983837736367384,21841,11328,10513,1,21,57,6311,8058,127,10,164,1645,39,5,1,41,4,314,799
MA,8915,ROSÁRIO,18,40.274809744158475,26149,14207,11942,2,0,0,0,16994,0,0,0,4140,0,0,0,0,0,284,779
SP,71072,SÃO PAULO,372,40.49209766045431,264796,142342,122392,1,1164,4236,23750,66426,12589,2928,2668,57578,6416,61,129,2585,141,9287,21488
PB,19232,AREIAL,19,42.018612215395734,5534,2945,2589,1,9,44,708,1985,140,10,26,1074,26,2,3,18,1,136,473
MG,51810,SANTANA DOS MONTES,88,44.94774346793349,3789,1848,1938,1,20,14,222,993,262,12,15,863,54,1,1,10,6,163,302
SP,69477,REDENÇÃO DA SERRA,128,46.41237367512941,4057,1894,2159,1,14,7,134,321,952,2,24,1302,53,0,0,15,0,101,120
MA,8567,TRIZIDELA DO VALE,9,41.68998628257887,15309,8206,7101,1,23,47,1074,6173,123,28,218,3264,55,2,1,49,1,188,592
RJ,58696,NOVA IGUAÇU,159,44.82045059309056,77056,40851,36043,2,0,0,0,13786,0,0,0,38673,0,0,0,0,0,1382,5970
SP,62049,TORRE DE PEDRA,140,47.44932562620424,2595,1264,1330,1,9,11,144,172,213,2,19,1027,16,0,1,14,0,48,123
MA,8052,SÃO LUÍS GONZAGA DO MARANHÃO,35,41.617520010163894,15742,8328,7414,1,9,34,612,9460,54,26,208,1225,6,6,0,26,2,164,708
BA,36595,JANDAÍRA,49,41.96218181818182,8250,4037,4213,2,0,0,0,4441,0,0,0,755,0,0,0,0,0,51,282
SP,70572,SANTO ANDRÉ,264,48.31225866939712,81061,43114,37874,2,0,0,0,16432,0,0,0,39128,0,0,0,0,0,1434,5939
PE,23299,BELÉM DE MARIA,43,42.00529275554085,9070,4600,4461,2,0,0,0,4917,0,0,0,1356,0,0,0,0,0,89,383
PR,84573,FIGUEIRA,119,44.80196475908311,6413,3273,3140,1,201,33,306,1750,221,12,58,2193,79,1,1,30,1,131,286
PI,10618,CRISTINO CASTRO,59,40.99174163102787,6781,3447,3334,2,0,0,0,4411,0,0,0,908,0,0,0,0,0,58,241
RS,89311,TENENTE PORTELA,101,44.3222234168369,9301,4839,4462,1,64,28,624,3122,472,21,151,3092,85,2,0,9,2,141,229
AM,98493,UARINI,60,39.0672907339574,7371,3609,3762,2,0,0,0,3692,0,0,0,1089,0,0,0,0,0,46,294
GO,92037,ÁGUA LIMPA,5,44.6893115942029,2208,1062,1146,1,11,1,117,452,71,2,27,797,114,1,1,5,0,39,110
SP,71595,TACIBA,167,44.03651433691756,4464,2334,2130,1,32,19,219,1153,419,5,22,1561,165,1,2,14,0,67,134
MG,41084,MONTE FORMOSO,149,42.237284337889314,4464,2142,2317,1,28,27,136,1633,156,2,15,577,21,0,1,6,3,29,206
MG,44253,DESCOBERTO,258,46.763555555555556,4500,2190,2308,2,0,0,0,1586,0,0,0,1508,0,0,0,0,0,71,392
BA,35831,IPUPIARA,94,45.472578165043565,7804,3854,3945,2,0,0,0,4059,0,0,0,1511,0,0,0,0,0,88,268
AM,2810,TEFÉ,9,39.66448122060007,41032,20688,20343,1,91,108,1470,18069,552,159,234,7945,135,2,5,217,12,305,831
PI,12408,JOCA MARQUES,27,39.39304387360764,4399,2148,2251,2,0,0,0,2861,0,0,0,399,0,0,0,0,0,53,111
RN,16276,BAÍA FORMOSA,11,41.848448508469495,6671,3422,3249,2,0,0,0,3279,0,0,0,1554,0,0,0,0,0,101,375
RJ,60011,RIO DE JANEIRO,211,46.98105279769596,101390,54409,46884,2,0,0,0,32692,0,0,0,32888,0,0,0,0,0,1779,6801
SP,71218,SÃO VICENTE,340,43.11991497377934,157130,83121,73733,2,0,0,0,37742,0,0,0,68134,0,0,0,0,0,3610,11374
BA,38075,PORTO SEGURO,122,39.170914496299275,64583,34757,29826,1,169,1489,2860,22429,963,265,241,16737,432,40,16,629,17,1255,5404
BA,36471,ITUBERÁ,32,44.06101677312146,19258,9932,9318,2,0,0,0,8178,0,0,0,3786,0,0,0,0,0,198,924
PR,77810,PORTO AMAZONAS,13,43.4481091839636,3517,1804,1713,1,130,18,116,468,130,6,39,1708,82,1,0,16,2,115,181
SP,65293,IRACEMÁPOLIS,243,43.581383344803854,17436,8791,8644,1,66,98,1087,1537,907,50,101,8952,447,0,11,85,13,370,650
PI,11037,JAICÓS,19,40.717961244097054,12282,6316,5966,2,0,0,0,8220,0,0,0,1221,0,0,0,0,0,117,546
AL,27073,ATALAIA,6,40.39039741646346,30353,15626,14727,1,50,274,1502,11004,1051,159,745,5700,59,9,2,113,8,742,1349
SP,67318,MONTE AZUL PAULISTA,171,44.23932710280374,13375,6895,6480,1,71,41,638,1142,1319,32,165,6202,425,4,6,72,5,450,624
MS,90131,ANASTÁCIO,49,44.22217948013409,18198,9275,8923,2,0,0,0,4920,0,0,0,7024,0,0,0,0,0,200,727
MG,46795,ITINGA,15,45.00812354936618,11203,5511,5685,2,0,0,0,4933,0,0,0,1585,0,0,0,0,0,113,769
